PC1,PC2,PC3
6.1069345,2.4776561,2.566428
6.603004,2.1763563,5.7546606
4.128378,7.063134,3.4042094
5.9583755,3.3826191,2.8154693
5.3463435,2.5171807,2.1760678
5.5612044,4.5004272,6.5778403
4.4977646,2.7245824,5.1184745
2.3420348,2.9534094,2.745061
6.1958466,2.066047,5.210386
6.677545,4.3833675,6.1712713
5.1168118,2.6881905,2.3917575
5.035204,3.2013996,2.1688573
4.452231,3.1442387,2.0948217
6.5037084,4.6609616,6.4285545
3.605289,6.473106,2.9221122
3.7248306,2.2633667,4.681296
4.0265937,4.764416,5.565068
6.4104414,6.71986,3.70795
5.538114,1.9570702,4.6634154
7.1870275,3.6450338,2.628656
3.7082016,6.350882,3.4040103
2.7308831,2.4962275,4.970645
4.756167,1.7961737,5.3670387
6.4484973,3.8982296,1.8637674
2.9824471,5.868701,3.6996112
6.7687616,3.7614815,2.106623
2.8426332,6.6012154,3.8886085
3.476771,5.0802565,5.8314676
5.602735,2.7522593,1.7984704
4.9527364,5.4867167,5.91918
3.1752431,5.4454026,6.6591554
3.0389304,2.0649538,5.365526
6.698726,2.1185377,4.376605
5.048141,5.9012127,3.3305845
5.6607723,1.9483153,4.535038
5.737725,5.9478207,3.3488579
2.554126,2.7613833,2.2700808
3.248371,5.7780213,3.724662
5.9326353,6.837787,3.6435373
3.3978927,5.8431134,6.396647
2.5599144,2.8237364,4.783371
4.5448728,3.0982752,2.4547958
6.221437,4.8835516,6.4512186
5.6312294,6.2247295,3.8132155
3.449596,6.394122,3.0668168
6.570438,2.5915952,1.7106874
3.0603626,2.9196405,4.7274055
4.598116,2.813979,2.4085271
5.4940395,3.406154,2.3225894
3.4314203,2.8574512,2.2307851
6.5373945,5.843992,3.228985
6.893058,2.6349037,2.6549923
6.3986983,4.5776067,5.85779
6.0402856,3.0006893,5.0864406
5.62774,2.7221634,1.7999701
4.510984,4.842676,6.4914184
5.6731515,4.5001664,6.516917
3.2180004,2.4363844,6.017169
3.4135594,6.285605,2.9238882
4.725713,3.0805974,1.9632691
6.6716676,2.6855798,5.273591
6.7653856,4.7801914,5.7901144
5.834642,3.242607,2.9558845
7.1165133,6.2027845,3.6518548
3.0595877,3.217504,2.833084
5.8354845,2.8032906,5.5380716
6.597402,2.814221,1.9725189
6.135315,6.2099056,2.5055902
3.2654107,6.285008,3.4235895
3.756954,3.3975763,2.773006
7.0041323,3.8138416,2.798076
3.005589,2.5504851,5.378062
3.7431223,6.1268916,2.9263182
2.9522564,7.196352,3.4811845
3.755209,2.8849862,2.7722893
5.9447336,5.420068,5.872904
6.5269427,6.6183167,3.1917963
5.963262,1.8693523,4.660517
5.0040956,4.854597,5.812275
2.6142347,2.7956295,2.1149569
6.2779403,2.7249475,1.8367066
6.5741253,2.8282733,4.7878942
2.7081952,2.2340274,5.3996425
6.3900895,2.9023852,2.46134
2.613667,2.8012078,4.8152833
6.9887476,5.626044,3.4397607
3.9493225,6.3603334,2.940908
4.8886967,3.5277371,1.6305263
5.5807114,4.857222,5.855277
6.695073,2.6190763,4.833895
7.04664,3.4477077,2.4617245
2.26127,2.9920528,2.4987805
2.6376264,2.8834083,4.9497404
4.9673944,2.5915654,2.0351348
6.233085,2.2132761,5.890566
6.993045,2.2959962,5.0886765
6.7947497,4.6495156,6.628655
2.4461052,3.6197646,1.921549
5.4242687,5.638029,6.366036
4.3825245,3.487608,1.7645077
6.1674933,4.4126654,5.787871
5.9790363,3.3339396,2.9298756
5.344493,6.4206896,3.34209
5.9942317,3.8192115,1.6996849
7.0728955,6.0524592,3.4844382
4.0516224,2.0111003,4.6736073
4.2270365,5.949088,3.5083768
2.8974245,2.685005,2.218828
2.6526337,5.4364247,5.670439
3.0398188,5.2378607,6.712885
3.4854689,4.979996,5.413937
4.822873,4.700297,6.4810357
3.2665985,2.4641848,5.2586737
2.4637008,3.7185163,2.3525639
5.8435593,2.7678385,5.321
6.966402,2.6188066,2.7644656
6.7960706,6.664699,3.7530782
4.340694,5.719502,6.604194
6.4779553,6.1783004,2.7062898
3.1692736,2.7885475,5.6440005
2.3345807,2.9152055,2.7160263
3.400702,6.898048,4.1044946
4.879451,5.0853653,5.943194
2.5230966,2.8407478,5.50397
6.744151,3.915295,2.0493984
3.0429938,5.3741665,5.9459662
6.6202917,2.186435,4.257286
3.85024,2.9110243,1.9995041
2.9239898,5.8522778,3.5679185
2.178196,3.001479,2.4017131
6.307972,3.1540246,2.897708
2.2736204,3.0548751,2.405873
4.0759716,5.0949745,6.2059636
6.2375364,3.3852165,3.0077353
6.5165434,5.0635657,6.369444
2.8468366,6.366118,3.0778422
3.153947,7.2535915,3.4208946
2.919008,5.308213,5.8933125
6.327128,5.90934,3.4912157
6.7526245,2.1341991,5.1145306
6.3691816,2.841416,4.88893
5.042725,3.6589756,1.6730086
4.409238,3.4819667,1.4704581
3.2667606,2.3892317,6.031668
6.6816545,3.5952797,2.6649382
3.528106,4.737933,5.7594113
3.1517549,6.0144863,3.027138
5.2120976,5.4129815,6.4431157
6.7833605,4.5643797,6.5808024
4.882569,5.0256953,6.723483
6.7007656,5.565114,6.0096216
2.4514263,3.0788743,2.5544894
5.55785,1.9076931,4.607027
6.8089128,3.1214063,1.9668833
6.395581,5.2159276,5.735547
4.6971927,5.1286664,6.783117
6.3452616,3.0977104,4.6319666
2.6841908,2.7489307,2.5321498
6.8640957,2.6582499,1.9368178
4.4957185,2.2652864,4.642963
5.9409113,6.1330314,3.1929374
3.4958425,4.7667613,6.279135
2.4860742,3.4833407,1.7653534
2.9954844,2.9786325,5.2730627
6.3877606,6.615656,4.0021715
5.505027,5.265668,5.9119997
6.547583,2.7898085,1.8539119
2.7704322,3.5676353,2.2328486
2.9714475,3.4378593,1.6971447
6.5373955,5.077164,6.5913634
3.046324,7.053855,3.3332474
5.319384,3.6903772,2.1466937
6.6742005,4.4894705,5.7122846
6.0196967,3.7624388,1.8853654
4.391603,3.467947,1.6646714
4.300315,3.500817,2.5073078
5.4776483,3.3767147,2.3904614
6.055493,2.0969188,4.639114
6.7604704,5.1378264,5.797882
3.2989762,6.8231378,3.9277415
6.728927,5.7240734,3.072475
3.677463,7.0835176,3.2499585
7.0984774,5.8044047,3.163649
3.174668,5.6489367,6.4136047
3.4203963,2.917701,2.0102181
6.780723,6.444944,3.0954754
4.4833684,6.1927724,3.6336455
6.630927,4.3500834,6.196494
3.2971365,3.0175977,5.386312
5.334038,3.1172931,2.5292509
2.780399,2.1961377,5.4921036
4.7518544,4.669001,6.5041413
7.2482023,3.4520602,2.1100514
2.64976,1.924494,5.4242163
4.0630374,5.795637,6.3277874
3.2071626,6.3060827,3.8875144
6.1378937,3.7972815,1.8921497
3.2126973,5.0363393,6.766134
3.0904164,6.351846,3.644808
3.9845686,4.808762,5.4330945
2.7802799,3.367062,2.201203
4.366683,2.8855307,2.3427637
6.797498,3.85892,2.1266253
2.778412,5.7541347,3.7566137
5.756124,2.650811,5.530893
2.818005,3.4763262,2.2420065
5.111532,1.9984766,4.4304047
6.344727,2.2898915,2.591448
3.8258154,6.0339084,3.6327932
5.1612287,1.7158221,5.205066
5.7802477,3.0810351,2.0580773
2.696357,3.296587,1.8454467
2.9421875,2.7601793,5.6107273
4.0613112,2.183959,5.604165
2.8558009,6.5720396,2.9670854
2.4622252,3.1263697,2.316759
2.7855003,2.6190877,2.4417331
5.955429,5.963999,3.09917
6.4617085,2.7944748,2.5732043
6.6098185,3.2379627,3.0246892
6.967306,6.0387177,3.698697
4.4570518,3.1285756,2.5139654
2.987674,2.402666,4.6381707
6.286089,6.0836515,2.662883
6.279048,3.72773,2.406937
5.279574,3.2627883,2.0964317
6.761491,4.761743,5.3797736
6.4616694,3.8195148,1.861205
3.1738656,2.7535198,4.763307
3.640049,5.6079507,6.401767
5.397133,5.8887486,3.3695276
2.9506836,3.4017265,1.8130162
5.7209783,2.7917566,4.615591
2.875683,6.481546,2.893892
5.913673,6.7420588,3.673008
3.074324,4.9274845,6.2512684
2.5303419,2.84134,2.2019076
6.0395603,3.2145274,3.1784303
4.0775576,5.8333764,6.5326037
6.6365414,6.6181016,3.1789293
6.536293,2.819785,2.6548686
2.9395738,5.050459,6.570288
2.2666724,2.8072877,2.8745904
6.985826,2.685619,2.8436325
6.326134,4.353349,6.041443
3.0134676,5.7190475,3.8447611
5.9902387,5.7945604,3.5864427
7.0131164,5.7259035,3.4445124
7.0331964,3.4469419,2.2726095
3.0460122,3.6392872,2.6743517
2.8826754,2.7693007,4.926132
5.997455,6.039284,3.6027105
3.9688396,2.8697112,4.7878027
4.8103957,4.7165117,6.840594
4.135178,2.3437545,4.9396563
7.0460086,3.8004403,2.7441857
5.6780543,2.180912,5.576805
4.7961617,2.792538,4.6272206
5.94192,2.954165,5.0402336
3.3072183,2.4740837,4.628568
7.125179,4.933453,5.9303384
7.14071,3.8689694,2.821561
3.2876081,1.9595786,5.4439597
2.8806498,7.1364546,3.2222526
6.2812324,3.134294,4.544866
5.569333,2.8527408,4.6178074
4.068927,2.316588,5.1207547
6.346387,4.995586,5.337853
7.0625663,3.763659,2.7542834
2.949236,5.671758,3.7440696
5.0693917,5.4632435,6.77063
3.4354277,6.7681646,4.0723066
4.1694703,5.940313,3.498901
6.9156604,2.8184707,2.790169
4.9312477,4.872697,6.6726584
5.443517,2.694109,5.468515
4.65603,3.4878833,1.5024369
5.1833735,6.0570827,2.8424768
2.7625067,5.3501167,5.7483025
6.9025984,3.2541473,1.9614229
3.0604382,5.7157373,3.683383
3.2230473,5.599761,6.400155
6.2983527,6.693066,3.719695
5.169468,5.701251,6.368387
5.6104736,2.1623552,5.507511
3.9315095,6.4617805,3.1014514
5.9998317,3.798847,1.7126318
3.7241316,2.69341,4.604235
2.883726,3.1687505,2.7313602
4.6834846,3.1388264,2.144511
6.6185875,5.0494857,6.5961266
3.060431,6.2741685,3.5804143
5.2966323,5.9030952,3.3699267
4.8053226,5.7519426,3.1439595
4.423858,6.4613876,2.7835023
6.402317,4.7937384,5.896667
3.1367004,1.9403176,5.438534
5.4974427,1.93254,4.855658
6.8020635,3.8126378,2.707533
6.338528,2.128643,4.595612
2.7658658,2.7499845,5.2014327
4.9368496,5.2434287,6.685331
6.961155,3.3056448,2.1727502
5.2215242,2.5014591,2.1811938
4.1533017,5.2984037,6.004885
4.48001,2.6693022,4.6814747
2.6623657,2.8690085,5.0216565
5.066091,5.1515074,6.8531156
6.272992,6.3007994,3.2942386
4.756542,5.832799,6.498992
6.224698,2.5927596,2.5893643
3.4043074,4.728866,5.3745456
6.5156393,5.0610237,6.8864617
7.1146474,4.977817,5.0926304
2.9519312,5.6774454,3.7647793
2.426136,5.877172,3.5269663
4.58849,1.6295277,5.1228814
6.922758,6.5293975,3.2973309
2.6560078,3.5681157,2.3581228
3.5626209,6.3426504,3.5385182
3.050248,2.7679126,4.8438325
4.5126696,3.10277,2.0767677
2.521089,2.3151572,5.24216
4.0531964,2.832572,4.781128
4.5685534,5.7012753,6.540367
4.005525,5.9535694,3.4266586
3.269624,2.650269,4.688945
4.599986,6.4588976,3.7372856
5.5793605,5.776919,3.644013
3.0241923,5.6950717,3.8385947
6.0818987,4.604051,6.28945
5.8477926,5.3130484,5.9640956
5.6766815,4.9558973,5.877783
4.587373,5.997525,3.1425316
5.1999936,3.563436,2.1722896
4.4836507,2.8179038,5.55704
5.314382,5.5781374,6.657436
2.8454182,2.5807629,4.6472216
6.6558285,5.494738,6.2120957
6.620049,4.548627,6.122908
6.9213543,1.9711325,4.712875
5.9748487,3.2699034,3.0516114
6.730231,6.4644465,3.1513467
3.4165254,2.1056721,4.7447224
7.001362,5.037147,6.044363
4.0714817,5.483556,6.0670295
6.1751556,5.8761277,3.3986504
4.4392486,3.5069458,1.6684594
3.6288006,2.860731,4.745156
5.558728,2.3052769,5.7647524
5.423761,6.4773417,2.6015093
3.2417753,2.8196502,5.6261153
3.2253134,5.336509,6.712628
4.58104,2.09619,5.678334
5.268797,5.930001,3.0541847
3.774485,6.4071465,3.511138
2.989819,4.885343,6.1261864
2.8255074,6.2761087,2.7567143
4.179524,2.89316,2.378186
3.1304772,2.7311726,4.7210135
3.8452492,4.8689513,6.0823545
3.0772269,5.5695286,5.84053
2.8271036,3.5562057,2.1592352
4.7878494,4.5975537,6.63412
3.8253925,4.7879596,6.3329005
6.580787,5.3665795,6.145589
5.96974,6.0229454,3.6049247
2.2661607,2.9873226,2.594592
6.443478,2.5636053,1.6638391
6.538257,5.8014917,3.613826
4.6246657,3.555225,1.5641043
4.3052263,2.9388533,2.0528014
5.045486,5.818666,3.0975177
3.086446,7.0302672,3.1602716
6.704659,2.668088,2.6121347
3.7146592,3.373242,2.3519561
6.853414,6.437374,3.1952045
3.4454224,5.100008,5.423628
4.8987627,1.6064676,5.2377996
3.7152426,5.872553,6.3159213
4.8155513,3.4661708,1.5186111
3.3210826,6.711011,4.1811814
2.937322,4.658502,6.222435
4.63541,3.0682912,2.6201642
6.649922,5.032527,6.715282
3.2153544,4.9809594,6.195675
6.0545025,2.7302878,1.8269731
5.2492785,4.9307513,5.582564
6.179692,3.3421257,2.118872
5.566357,6.7853723,3.125085
5.7472453,3.6877327,1.8807021
6.538619,5.0382986,6.910753
7.0257816,3.226001,2.1823711
5.73859,3.5900826,2.060969
2.8814979,6.4681387,3.9130802
6.2364593,3.854905,1.9220129
5.3581014,2.6371732,4.9522686
6.884993,2.1298792,4.9638515
6.585317,2.7573981,2.0543442
2.9041207,3.2273424,2.9585338
6.760427,2.3958073,5.4599066
2.9293785,7.1748853,3.5047784
5.5628195,3.5457013,2.0084362
2.9332168,2.403493,4.9285502
5.7548347,4.972455,5.6889195
5.6556916,2.1633449,5.487153
5.207446,6.5518284,2.916237
3.1868656,4.542106,6.3104515
6.361094,6.7381196,3.5482042
5.9378433,2.9444647,4.334066
5.5163164,6.4796557,3.0337172
2.210775,2.867979,2.8967824
3.3440316,3.0062392,5.32811
3.8877873,2.8256323,2.3658934
3.8821497,3.0624456,2.3882015
6.4353337,2.7642348,1.8852785
2.7460437,2.8662379,4.9687643
5.4252043,3.7704742,1.6816554
3.3733022,4.7588687,6.3770113
6.5629683,6.099982,3.358749
2.795761,2.7911053,2.2703333
3.9771442,2.124646,5.2721586
6.4587574,4.8490133,5.2671804
2.8776033,6.1402254,3.3049126
2.73578,5.4665647,5.651898
6.7346663,4.805446,5.279804
2.877658,2.1629138,5.3145976
2.7180018,5.4009953,5.629077
6.534496,6.1427703,3.5541246
5.8097243,2.8391516,1.841677
4.1166644,2.0333405,4.7143974
6.4779253,6.0639863,2.6295633
4.720846,5.627187,5.877479
6.779366,3.1508915,2.0034506
2.4553998,3.2564757,2.4479623
2.6077676,3.7046967,2.649433
2.8572993,3.57808,1.8025224
4.0917325,5.895458,6.048681
7.0361724,3.738018,2.687589
5.147993,2.5567248,5.6915603
6.686679,5.163929,6.6090517
5.7123194,2.7518141,2.3778105
3.1765463,7.0803657,3.352817
5.699419,3.2284722,3.0272686
6.5151124,1.9311186,5.0509877
2.2976625,2.5409353,5.3240733
2.900522,7.161384,3.5192847
5.581337,6.7042737,3.755891
6.4836226,6.4890313,3.2943223
2.6592722,3.3672428,2.2967486
6.5262427,3.2535949,2.8040965
5.404175,6.4453816,3.4143026
5.1227226,4.8022256,6.434439
2.8379931,6.977067,3.1090238
4.480989,3.4811878,1.3694679
6.515857,2.8095798,5.487086
5.244628,4.839345,5.3100686
7.0794935,4.8784738,6.031451
5.6604123,3.0723495,2.0186763
5.7135196,3.7177155,1.7214257
2.9320698,6.30621,3.3679
5.678123,2.5443661,5.0023766
6.4957614,2.7824388,5.4524755
6.0587554,4.672835,5.9500628
3.0628355,3.6261294,1.4691888
3.6402533,4.6738853,6.3381844
4.3407354,5.5942216,6.3593884
3.759822,2.5719187,4.5471964
4.270837,2.2593503,5.359354
3.8281195,3.4714327,1.6449726
6.487855,5.5975127,6.1549516
7.0317316,2.2175632,5.042266
2.775292,3.2313533,1.9743478
6.775314,2.0839527,5.090495
5.3309355,1.7263062,5.186783
2.871177,3.600414,1.6792312
3.4091003,5.6962595,6.5864725
6.479964,4.5612445,5.807202
6.7919354,3.3304513,2.1095514
3.0659657,3.2780826,2.8751245
6.1883545,5.587756,6.249699
4.4005294,1.7493114,5.1964684
5.750242,3.7822337,2.3715503
5.819733,6.3301377,2.5103753
3.8197775,5.81712,5.779361
3.0386674,3.4752004,1.6611012
6.200987,6.15353,2.6801612
6.685716,3.3109527,3.029283
6.7007804,4.5637965,5.7961226
6.94306,6.1298237,3.3584886
6.100547,2.7355149,1.7270203
6.5425196,2.4844983,4.6225376
3.9855993,5.7024975,6.338315
2.7874417,3.2546794,1.9358581
2.9235644,5.647558,6.059062
2.9326735,2.2699268,4.7384167
6.7980137,3.8844488,2.0688016
4.4991837,6.1160526,2.7286818
6.6320453,2.6169674,5.4097166
2.9556155,4.9305406,6.16764
2.1920476,2.9442327,2.951238
3.0052507,2.5678592,2.3507273
3.2190855,5.062215,6.7266903
4.9395924,6.4103856,3.6312196
6.2597075,6.1680517,2.533195
3.6879015,2.7548819,4.7870655
5.475837,2.9390357,1.6563781
5.0774126,5.6647334,6.6504827
4.645792,2.812066,2.4151397
6.6774526,4.4497757,5.758956
4.701319,1.9596285,4.659139
4.82333,6.90794,3.2818305
5.4783435,5.674882,5.7738895
3.0308182,3.451202,2.2167866
3.7569888,2.2880824,5.015093
3.4668293,4.9721823,5.6931834
5.4227047,4.564508,6.690517
6.3574085,2.1688898,4.6260505
6.831092,1.8867278,4.6569996
5.358306,2.706516,1.7969075
2.7924538,4.725832,6.091042
5.9404445,2.3438141,5.726814
6.070903,6.3175054,2.6733136
3.5854921,6.473524,2.9477475
4.028578,6.925688,3.3904862
3.5577986,6.6992416,3.9520047
6.1276264,2.2676613,5.7935247
5.436762,2.4711788,2.2968626
6.460697,4.4046874,5.838372
6.6548805,3.2133822,4.6714764
5.9663644,3.219274,3.0202923
3.2689495,5.655458,5.969572
5.089239,3.2513728,1.8470285
3.2887752,6.25902,3.612985
6.648745,2.1480587,4.9854455
4.465776,2.5956728,4.781388
6.5401287,1.8236343,4.9916515
5.5247297,3.5537548,2.0450594
6.980502,5.260093,6.26967
3.1788979,5.583121,6.018067
3.4238548,3.2230315,2.754825
5.820409,3.3640912,2.9581366
5.5230055,6.003814,3.1861086
4.6787753,5.7277036,3.158157
5.1041083,5.444126,6.5374136
6.5637584,3.2947347,1.9878556
5.4203706,5.6424384,5.779466
5.1677513,4.812126,5.4047494
3.062103,5.7118196,3.5994518
6.3913264,6.305521,2.9981256
5.6729603,3.2356102,2.8098934
2.646694,3.5646038,2.9728105
7.072941,2.529723,2.0858574
6.7862854,5.982437,3.2016177
6.044032,5.8524714,3.318524
3.9637623,5.9277086,3.639139
7.017665,3.0082252,5.164013
4.843418,4.895899,5.750726
3.677986,2.233979,4.6821017
5.782155,3.3359623,2.4404826
6.6707854,6.0918136,2.5061057
6.0858088,4.821562,5.7973585
6.7157845,2.896241,5.3920274
5.3225613,1.7030709,5.203464
3.7632728,3.5898647,2.7982473
5.6499605,3.4025605,2.848387
2.803889,6.9945073,3.1327262
4.892979,2.8005188,2.411697
5.041889,5.0846343,6.0565963
3.175804,3.1967747,2.1867242
4.7042336,2.0462842,4.588754
3.1707432,2.1266904,4.715196
6.7776537,3.8004625,2.5691214
2.8707306,5.6722894,3.7684705
2.9942307,2.7305276,4.791254
3.8657331,2.5745883,5.613558
3.5414736,2.6429973,4.6945133
3.8013127,6.0845547,2.8267903
3.1384475,5.0802464,6.6850986
5.577071,3.2030118,2.8333826
4.236177,6.1377525,5.838959
6.0603724,1.8637326,4.668424
5.6559596,5.8417115,3.0409896
4.2953215,7.032737,3.4180012
4.3432097,5.519412,6.417213
6.610174,2.758679,1.9427849
2.7398548,3.9298017,2.9134116
6.5294724,6.463436,3.033588
3.1199682,5.687831,6.420403
6.045845,5.0417695,6.563477
6.7626686,2.0835166,4.9870095
4.8383474,5.888226,3.2917178
5.351402,2.6229913,5.62214
3.2681205,3.9094958,2.6667986
6.4802117,1.8904678,5.017545
4.0161047,5.91578,5.9965897
3.1566918,2.391691,6.0495067
3.7340763,2.109143,4.67101
6.834714,2.1174495,4.8499637
4.6777835,4.8902216,6.7543087
3.0211952,3.53213,2.4840333
6.6604066,6.684786,3.7758594
6.8382244,3.3965204,2.0743392
2.2778778,2.9641829,2.5586896
6.9403796,3.0071273,5.319805
3.9708033,4.8741255,5.436757
5.557398,5.4404445,6.119624
3.2580621,1.9799088,5.379533
4.3358927,5.371109,6.8817554
6.051606,4.6566305,6.294726
3.0367959,3.455925,1.5439645
5.945976,6.6530213,3.639886
6.521555,4.9898424,5.4066215
2.8194401,6.9495544,3.2194376
2.832445,5.7894917,3.7992134
3.1485293,2.0785532,4.779227
3.514,6.796226,4.0486126
6.394094,4.9761825,6.4425683
6.632495,2.8116686,5.4388814
3.3197966,5.108213,6.6379476
6.0657268,2.0471194,5.101308
2.8562882,5.2297783,5.9799275
4.791774,5.692483,6.3052516
2.680314,3.5972445,2.7432585
3.4744306,3.4093552,1.599464
4.0466666,5.967449,6.06767
4.477461,1.6762704,5.1452756
5.6766505,5.5963492,5.8449335
4.1993318,2.772991,5.5999303
4.7137423,3.0436447,2.1807091
4.056507,1.8814348,5.4310284
6.2253766,5.189554,6.55144
3.7926807,3.3486714,2.5436583
3.0533452,3.2251284,2.1949415
6.254067,2.4314353,2.5846107
6.742072,5.206598,6.236686
6.7952743,6.634695,3.1796312
2.4555717,3.1053312,2.429977
2.9151254,6.4808917,3.3115838
3.74456,4.8627634,5.9457426
6.0527616,6.848637,3.4171865
6.935433,5.8929486,2.9987867
6.692371,2.954718,2.0451787
4.5029488,2.7202733,5.0569963
2.8211744,2.0982256,5.331135
4.373492,6.757976,3.6546943
6.598208,5.804228,2.6656628
6.8556232,2.4022138,5.5062776
3.0288718,2.3987114,6.0943046
2.8487523,2.6289282,2.5204175
2.7391088,2.751386,2.189586
4.014035,3.2065425,2.412534
5.0645466,5.568014,6.350177
4.8331957,4.768944,5.4853153
6.0596824,3.187583,3.102338
6.8037686,4.739738,5.406054
6.460291,3.2402806,2.0747976
6.8137546,4.965226,6.2917023
4.315877,5.0815735,5.958605
4.7080197,5.2859554,6.8075314
6.9876714,3.7620924,2.6353388
6.456725,2.5971456,2.5826197
4.0045004,4.745166,5.5660615
3.0229778,2.6107686,4.7527175
2.9810567,3.2620971,2.8042622
6.595382,5.8270307,3.0210094
2.1751873,3.151871,2.4689245
2.8364353,3.599986,2.5454042
3.6501436,3.0767105,2.163431
3.8961608,2.9716208,2.56174
6.8913054,5.0697947,5.3900995
4.6469593,6.3462753,3.7304592
6.1029205,2.7544286,1.6930898
5.912784,6.582207,4.0286455
2.8943326,5.356165,5.949644
5.782799,6.406476,3.463953
7.031419,5.0347896,5.950295
2.8474712,2.8314397,5.512148
5.1075215,3.038095,2.6175008
2.5589712,1.9599037,5.4511747
2.9264848,5.5284395,5.6935186
4.5190096,2.1688862,5.734161
6.508366,2.6575434,4.7893825
2.8359604,2.6325521,5.8245993
3.7521837,2.2131937,5.9247484
3.2242947,5.0902734,5.245578
4.467133,6.357547,3.0916157
5.743951,6.2006135,2.7022629
2.5882473,2.760927,4.8857636
4.679528,4.972492,6.202003
4.4255424,3.0636814,2.3994946
5.521738,2.7035067,1.7673466
5.3922753,3.6332345,2.5347664
5.4074183,2.5748165,4.702946
6.2517204,4.695459,5.823883
3.773645,2.7927349,4.648699
3.845501,2.6632721,5.584906
4.9643707,5.1250367,6.469512
2.6935003,6.088408,3.4670115
3.5102463,4.703898,5.6931834
6.060585,6.6493387,2.995978
5.083019,5.5818963,6.372668
4.456265,3.4320936,2.3348815
2.9979107,3.4926388,1.7222391
4.0677404,5.8223696,3.5303798
6.0208855,2.934698,5.0558863
5.2457113,6.4802113,3.2458315
3.4440675,2.239339,5.825551
3.2231565,2.8513248,4.6783543
3.4233034,4.7293353,5.3649597
2.9640977,5.86729,3.626487
5.3028364,2.850531,1.5022489
4.863593,2.5717847,4.8242397
3.1353564,5.592049,6.448012
6.5048413,2.7922392,5.420562
3.7378757,6.597072,2.9697785
6.751544,4.352717,5.8241158
6.156535,2.7471766,5.544851
3.8434916,2.358236,4.70342
5.5822835,3.184843,2.2070644
6.8465977,6.385219,2.9038324
3.6757758,3.358648,2.9835815
5.465211,2.3080146,4.651647
3.3325644,2.2046793,5.699763
6.241429,4.5352025,5.8079343
3.6758256,6.7349586,3.7235441
5.123174,3.150013,2.0804472
6.5569983,4.991955,5.742443
2.8025475,6.295235,2.7972665
5.6290264,5.2032714,5.8383656
7.0793695,2.2362278,4.9387765
7.1743526,4.964192,5.1155252
3.7996805,5.747641,6.7988305
6.1269207,4.590427,6.3721595
3.9194076,3.527171,1.7777122
2.6115756,3.6758854,2.6980214
3.1595619,3.2673652,2.1660144
5.885966,2.090387,4.62438
4.057914,5.7080884,6.3836675
2.5188103,3.3165514,2.7945104
2.608282,3.8989248,2.538938
3.4691215,2.7199948,5.660142
5.060998,3.4921029,1.6950139
6.5602303,6.15758,2.591183
6.864113,3.8729298,2.1664991
6.386154,3.727567,1.8813826
7.0905347,2.0817888,4.784632
5.5925717,6.5311995,2.5211265
6.3147435,4.434889,6.4478025
6.8649654,3.3202338,1.9875903
4.3127522,2.0758781,4.821366
6.1651015,5.8953047,3.5066056
6.5992994,2.5068235,5.769708
2.8851278,3.5609782,2.54081
3.9233232,6.224287,2.8638005
6.5913568,2.7750666,5.4982314
6.0755982,6.271486,2.4812129
2.8151386,2.1032925,5.2525954
6.6145906,5.84559,3.4841
5.957562,5.075847,6.600615
2.8388329,5.4923825,6.0651636
6.151355,5.331716,5.762014
6.8394103,5.3978543,6.299156
2.798298,2.3585248,5.704642
3.0785348,2.3518515,4.686406
5.7150455,4.50283,6.621146
2.4604273,2.6545434,5.366572
2.3280776,2.8357341,2.795206
4.5275097,4.6858063,6.564663
3.4652536,6.590741,3.5483196
7.0718293,3.7078748,2.5776389
4.719457,3.3779142,1.736883
4.083351,5.5545263,6.4085364
4.6254764,2.6932423,1.7578336
6.0787263,2.0707433,5.1302843
3.6709986,4.8359995,5.3078213
5.09004,3.1624231,2.1095877
6.167757,3.172493,2.9910533
4.8438654,4.6352506,6.4993477
2.8111608,5.900294,3.6404095
4.955676,6.5009174,3.1720657
2.781698,3.5326657,2.9353237
5.543243,1.9733716,4.6386304
7.047627,2.9972746,5.1224065
3.6727629,5.9498305,3.6756418
3.1716864,5.686674,6.192972
6.0291896,3.2736475,3.0156097
7.004911,3.4138222,2.2343688
2.8799648,3.7697682,2.3672185
6.8829346,4.708126,5.7186747
3.6480818,6.988565,3.890365
6.094715,6.1122613,2.697061
6.765507,6.6892323,3.751833
6.3091793,2.3085494,5.5541124
4.616122,2.7913854,2.3768237
6.8862076,2.7425723,2.1480217
2.6000607,2.5449994,5.5371404
6.133054,4.997209,6.731178
6.59597,4.8740573,5.491525
3.4014974,3.515955,1.483557
2.7827833,3.493105,2.524411
2.7787097,3.2628605,3.26103
2.9442809,6.6619797,3.6117165
2.9862843,5.6184464,5.990964
6.918024,2.575158,2.8507497
6.6718855,2.4958012,5.2578053
6.6453447,3.7287166,2.6306314
2.8595738,5.34715,5.6324215
6.0566435,6.6938796,3.2344506
2.976814,2.9091563,4.977279
3.2678552,5.0284343,6.687239
6.113832,5.749208,3.2160194
6.625958,1.892329,5.013443
5.9961624,4.767509,5.3195686
5.8350306,6.090472,3.7531807
5.357405,5.684734,5.8655214
3.436398,3.6359158,2.8821325
3.2849686,5.339317,6.030292
6.484331,4.4698424,5.805837
4.370713,6.6256523,3.6799858
5.8034053,2.9190674,5.4471154
6.4557195,4.3233924,6.269921
3.5782557,5.7662325,6.3616977
